"filename","runnr","nHITS","of","RESID","SSwR","datetime","aHIVdeath","aHIVslowrecov","aHIVtreatinit","alphaH","alphaHmul2010","atheta","chi","epsilonH","epsilonHmul2010","eta","j1A0","j2A0","j3A0","j4A0","kappa","lambdaH","muDc","muH1","muH2","muK","multiplier","pEhigh","phiH","phiHmul2010","phiS","pR","pT","rho","sageA15","sigma","smul","theta","zeta"
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.47,7.426,"2021-12-20_14h11m39s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.85764,0.26814,0.28414,0.617,0.18866,1.23282,0.13022,0.00471,0.0184,0.0142,0.24896,0.37349,1.74906,3.62809,0.0351,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.79,6.82,"2021-12-20_14h11m48s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.64734,0.28414,0.617,0.18866,1.23282,0.13022,0.00471,0.0184,0.0142,0.24896,0.37349,1.74906,3.62809,0.0351,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.65,6.811,"2021-12-20_14h11m57s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.26814,0.68598,0.617,0.18866,1.23282,0.13022,0.00471,0.0184,0.0142,0.24896,0.37349,1.74906,3.62809,0.0351,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.53,10.61,"2021-12-20_14h12m32s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.26814,0.28414,0.617,0.18866,1.23282,0.178,0.00471,0.0184,0.0142,0.24896,0.37349,1.74906,3.62809,0.0351,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.05,6.822,"2021-12-20_14h12m41s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.26814,0.28414,0.617,0.18866,1.23282,0.13022,0.01138,0.0184,0.0142,0.24896,0.37349,1.74906,3.62809,0.0351,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.21,7.753,"2021-12-20_14h12m50s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.26814,0.28414,0.617,0.18866,1.23282,0.13022,0.00471,0.04441,0.0142,0.24896,0.37349,1.74906,3.62809,0.0351,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.17,6.864,"2021-12-20_14h13m00s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.26814,0.28414,0.617,0.18866,1.23282,0.13022,0.00471,0.0184,0.025,0.24896,0.37349,1.74906,3.62809,0.0351,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.78,6.724,"2021-12-20_14h13m08s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.26814,0.28414,0.617,0.18866,1.23282,0.13022,0.00471,0.0184,0.0142,0.60104,0.37349,1.74906,3.62809,0.0351,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.85,7.731,"2021-12-20_14h13m26s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.26814,0.28414,0.617,0.18866,1.23282,0.13022,0.00471,0.0184,0.0142,0.24896,0.37349,4.22261,3.62809,0.0351,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.99,6.962,"2021-12-20_14h13m35s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.26814,0.28414,0.617,0.18866,1.23282,0.13022,0.00471,0.0184,0.0142,0.24896,0.37349,1.74906,5,0.0351,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.63,7.733,"2021-12-20_14h13m44s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.26814,0.28414,0.617,0.18866,1.23282,0.13022,0.00471,0.0184,0.0142,0.24896,0.37349,1.74906,3.62809,0.0467,0.64341,0.00132,0.00315,0.90782,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.43,8.027,"2021-12-20_14h14m19s",2.16678,0.54661,1.01349,0.50163,0.75979,25.30149,0.24101,0.53459,0.41039,0.68549,0.35525,0.26814,0.28414,0.617,0.18866,1.23282,0.13022,0.00471,0.0184,0.0142,0.24896,0.37349,1.74906,3.62809,0.0351,0.64341,0.00132,0.00315,1,0.00054,0.83509,0.08227,0.37539
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.52,6.531,"2021-12-20_14h15m11s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.1328,0.00477,0.01809,0.01416,0.24842,0.37312,1.69536,3.6075,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.8,6.821,"2021-12-20_14h15m28s",2.07408,1.28582,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.1328,0.00477,0.01809,0.01416,0.24842,0.37312,1.69536,3.6075,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.76,6.741,"2021-12-20_14h16m59s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.63998,0.28099,0.6311,0.19017,1.23096,0.1328,0.00477,0.01809,0.01416,0.24842,0.37312,1.69536,3.6075,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.6,6.697,"2021-12-20_14h17m08s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.67837,0.6311,0.19017,1.23096,0.1328,0.00477,0.01809,0.01416,0.24842,0.37312,1.69536,3.6075,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.29,10.25,"2021-12-20_14h17m43s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.178,0.00477,0.01809,0.01416,0.24842,0.37312,1.69536,3.6075,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.83,6.581,"2021-12-20_14h17m51s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.1328,0.01151,0.01809,0.01416,0.24842,0.37312,1.69536,3.6075,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.99,7.418,"2021-12-20_14h18m00s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.1328,0.00477,0.04367,0.01416,0.24842,0.37312,1.69536,3.6075,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.92,6.616,"2021-12-20_14h18m10s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.1328,0.00477,0.01809,0.025,0.24842,0.37312,1.69536,3.6075,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.54,6.538,"2021-12-20_14h18m19s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.1328,0.00477,0.01809,0.01416,0.59974,0.37312,1.69536,3.6075,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.63,7.537,"2021-12-20_14h18m36s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.1328,0.00477,0.01809,0.01416,0.24842,0.37312,4.09296,3.6075,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.77,6.774,"2021-12-20_14h18m45s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.1328,0.00477,0.01809,0.01416,0.24842,0.37312,1.69536,5,0.0351,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.65,7.914,"2021-12-20_14h18m54s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.1328,0.00477,0.01809,0.01416,0.24842,0.37312,1.69536,3.6075,0.0467,0.64196,0.00132,0.00304,0.91199,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.32,8.106,"2021-12-20_14h19m29s",2.07408,0.5326,0.98738,0.48827,0.78126,25.47214,0.24158,0.52854,0.41537,0.69699,0.35825,0.26509,0.28099,0.6311,0.19017,1.23096,0.1328,0.00477,0.01809,0.01416,0.24842,0.37312,1.69536,3.6075,0.0351,0.64196,0.00132,0.00304,1,0.00055,0.85287,0.08246,0.37619
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.1,6.181,"2021-12-20_14h20m22s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.15,6.347,"2021-12-20_14h20m39s",1.94184,1.20542,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.16,9.461,"2021-12-20_14h21m16s",1.94184,0.4993,0.94406,0.46218,0.8248,33,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.15,7.051,"2021-12-20_14h21m59s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.85573,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.1,6.264,"2021-12-20_14h22m08s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.6237,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,11.95,6.258,"2021-12-20_14h22m17s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.66037,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.28,8.704,"2021-12-20_14h22m52s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.178,0.00489,0.01752,0.01406,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.45,6.292,"2021-12-20_14h23m01s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.0118,0.01752,0.01406,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.7,7.206,"2021-12-20_14h23m09s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.04229,0.01406,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.55,6.319,"2021-12-20_14h23m18s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.025,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.08,6.181,"2021-12-20_14h23m27s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.59791,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.22,7.226,"2021-12-20_14h23m44s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.24766,0.37508,3.82744,3.56523,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.37,6.445,"2021-12-20_14h23m53s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.24766,0.37508,1.58538,5,0.03507,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.95,7.039,"2021-12-20_14h24m02s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.24766,0.37508,1.58538,3.56523,0.0467,0.63998,0.00131,0.00286,0.91682,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.54,7.18,"2021-12-20_14h24m37s",1.94184,0.4993,0.94406,0.46218,0.8248,25.77888,0.24265,0.51682,0.42533,0.71782,0.35446,0.25835,0.27354,0.65374,0.19172,1.22953,0.13665,0.00489,0.01752,0.01406,0.24766,0.37508,1.58538,3.56523,0.03507,0.63998,0.00131,0.00286,1,0.00057,0.8792,0.08275,0.37535
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,11.67,5.867,"2021-12-20_14h25m27s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.56,6.398,"2021-12-20_14h25m45s",1.7524,1.02257,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.28,7.134,"2021-12-20_14h27m05s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.83796,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.2,6.254,"2021-12-20_14h27m14s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.59046,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.1,6.12,"2021-12-20_14h27m23s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.62112,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.56,6.472,"2021-12-20_14h27m32s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,1,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.59,8.223,"2021-12-20_14h27m58s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.178,0.00514,0.01719,0.01384,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,11.7,5.775,"2021-12-20_14h28m07s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.012,0.01719,0.01384,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.19,6.396,"2021-12-20_14h28m15s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.0415,0.01384,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,11.79,5.822,"2021-12-20_14h28m24s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.025,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,11.69,5.884,"2021-12-20_14h28m33s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.59499,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.76,6.871,"2021-12-20_14h28m50s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.24645,0.37545,3.27923,3.47716,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,11.93,6.139,"2021-12-20_14h28m59s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.24645,0.37545,1.3583,5,0.03504,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.4,7.742,"2021-12-20_14h29m08s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.24645,0.37545,1.3583,3.47716,0.0467,0.63621,0.00131,0.0026,0.92071,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.29,7.63,"2021-12-20_14h29m42s",1.7524,0.42356,0.86072,0.41503,0.91477,26.13396,0.24417,0.49544,0.44496,0.74324,0.3471,0.24458,0.25728,0.68345,0.19256,1.22391,0.14195,0.00514,0.01719,0.01384,0.24645,0.37545,1.3583,3.47716,0.03504,0.63621,0.00131,0.0026,1,0.00061,0.9136,0.08397,0.37712
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,10.7,5.004,"2021-12-20_14h30m33s",1.45043,0.23085,0.74946,0.33474,1.12041,26.36018,0.24703,0.45614,0.48336,0.78189,0.32256,0.2085,0.21534,0.72117,0.19047,1.21736,0.14941,0.00572,0.01746,0.01329,0.24474,0.37943,0.851,3.27273,0.03492,0.63617,0.00131,0.00217,0.91869,0.00065,0.96712,0.08539,0.37622
"[ZAF][][2021-12-20_12h18m08s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,10.78,5.034,"2021-12-20_14h30m51s",1.45043,0.55733,0.74946,0.33474,1.12041,26.36018,0.24703,0.45614,0.48336,0.78189,0.32256,0.2085,0.21534,0.72117,0.19047,1.21736,0.14941,0.00572,0.01746,0.01329,0.24474,0.37943,0.851,3.27273,0.03492,0.63617,0.00131,0.00217,0.91869,0.00065,0.96712,0.08539,0.37622
